timestamp,ghi,dni,dhi,temp_air,wind_speed,humidity,cloud_cover,pressure,capacity_kw,latitude,longitude,generation_kw
2024-02-25 16:00:00+05:30,387.0,274.1,242.0,26.5,12.3,15.0,100.0,994.0,100,27.5667,72.0667,38.1220235556154
2024-02-25 17:00:00+05:30,185.0,92.6,153.0,26.1,12.7,15.0,100.0,994.1,100,27.5667,72.0667,16.956854098839
2024-02-25 18:00:00+05:30,66.0,82.6,54.0,24.6,9.8,17.0,97.0,994.8,100,27.5667,72.0667,5.791659341836004
2024-02-25 19:00:00+05:30,0.0,0.0,0.0,23.5,10.0,19.0,100.0,995.4,100,27.5667,72.0667,0.0
2024-02-25 20:00:00+05:30,0.0,0.0,0.0,23.1,14.2,20.0,100.0,995.5,100,27.5667,72.0667,0.0
2024-02-25 21:00:00+05:30,0.0,0.0,0.0,21.8,20.2,24.0,100.0,995.8,100,27.5667,72.0667,0.0
2024-02-25 22:00:00+05:30,0.0,0.0,0.0,21.1,22.6,25.0,1.0,996.1,100,27.5667,72.0667,0.0
2024-02-25 23:00:00+05:30,0.0,0.0,0.0,20.0,21.3,27.0,18.0,996.0,100,27.5667,72.0667,0.0
2024-02-26 00:00:00+05:30,0.0,0.0,0.0,19.0,20.6,29.0,61.0,995.9,100,27.5667,72.0667,0.0
2024-02-26 01:00:00+05:30,0.0,0.0,0.0,18.4,22.9,30.0,98.0,995.5,100,27.5667,72.0667,0.0
2024-02-26 02:00:00+05:30,0.0,0.0,0.0,18.2,19.8,32.0,100.0,995.6,100,27.5667,72.0667,0.0
2024-02-26 03:00:00+05:30,0.0,0.0,0.0,18.2,21.7,32.0,99.0,994.9,100,27.5667,72.0667,0.0
2024-02-26 04:00:00+05:30,0.0,0.0,0.0,17.4,20.3,34.0,100.0,994.5,100,27.5667,72.0667,0.0
2024-02-26 05:00:00+05:30,0.0,0.0,0.0,17.0,18.0,34.0,100.0,994.4,100,27.5667,72.0667,0.0
2024-02-26 06:00:00+05:30,0.0,0.0,0.0,17.2,18.6,38.0,100.0,994.9,100,27.5667,72.0667,0.0
2024-02-26 07:00:00+05:30,2.0,0.0,2.0,17.0,17.1,38.0,100.0,995.6,100,27.5667,72.0667,0.0
2024-02-26 08:00:00+05:30,55.0,11.6,53.0,18.1,16.3,36.0,100.0,996.4,100,27.5667,72.0667,4.4909712812742795
2024-02-26 09:00:00+05:30,158.0,36.7,144.0,19.4,17.6,34.0,100.0,997.1,100,27.5667,72.0667,14.439049128870732
2024-02-26 10:00:00+05:30,251.0,50.1,223.0,20.8,21.1,32.0,100.0,997.4,100,27.5667,72.0667,23.34130963413799
2024-02-26 11:00:00+05:30,263.0,14.4,253.0,21.9,24.6,30.0,81.0,996.5,100,27.5667,72.0667,23.390043364061597
2024-02-26 12:00:00+05:30,750.0,672.1,228.0,24.9,28.8,25.0,85.0,995.8,100,27.5667,72.0667,80.61975626505144
2024-02-26 13:00:00+05:30,761.0,648.8,241.0,25.8,25.9,24.0,100.0,994.5,100,27.5667,72.0667,80.18191319559448
2024-02-26 14:00:00+05:30,688.0,530.8,281.0,26.4,20.5,23.0,76.0,993.7,100,27.5667,72.0667,71.63253586346076
2024-02-26 15:00:00+05:30,560.0,437.1,265.0,26.6,13.1,23.0,99.0,993.3,100,27.5667,72.0667,56.55954220895948
2024-02-26 16:00:00+05:30,311.0,127.8,243.0,26.4,8.3,23.0,100.0,993.3,100,27.5667,72.0667,28.99550138539303
2024-02-26 17:00:00+05:30,102.0,14.4,97.0,24.5,6.8,30.0,100.0,993.7,100,27.5667,72.0667,8.559931503271663
2024-02-26 18:00:00+05:30,55.0,27.3,51.0,24.6,15.6,27.0,100.0,994.0,100,27.5667,72.0667,4.582530638944222
2024-02-26 19:00:00+05:30,0.0,0.0,0.0,23.5,15.0,30.0,100.0,994.7,100,27.5667,72.0667,0.0
2024-02-26 20:00:00+05:30,0.0,0.0,0.0,23.0,13.5,31.0,100.0,995.3,100,27.5667,72.0667,0.0
2024-02-26 21:00:00+05:30,0.0,0.0,0.0,22.2,9.0,33.0,100.0,996.3,100,27.5667,72.0667,0.0
2024-02-26 22:00:00+05:30,0.0,0.0,0.0,19.6,3.2,47.0,100.0,997.2,100,27.5667,72.0667,0.0
2024-02-26 23:00:00+05:30,0.0,0.0,0.0,18.4,14.1,58.0,100.0,997.1,100,27.5667,72.0667,0.0
2024-02-27 00:00:00+05:30,0.0,0.0,0.0,17.6,15.7,63.0,97.0,996.4,100,27.5667,72.0667,0.0
2024-02-27 01:00:00+05:30,0.0,0.0,0.0,16.8,15.6,63.0,94.0,996.1,100,27.5667,72.0667,0.0
2024-02-27 02:00:00+05:30,0.0,0.0,0.0,16.5,14.8,65.0,89.0,995.6,100,27.5667,72.0667,0.0
2024-02-27 03:00:00+05:30,0.0,0.0,0.0,16.3,16.6,66.0,84.0,995.6,100,27.5667,72.0667,0.0
2024-02-27 04:00:00+05:30,0.0,0.0,0.0,15.7,13.7,68.0,35.0,995.6,100,27.5667,72.0667,0.0
2024-02-27 05:00:00+05:30,0.0,0.0,0.0,15.3,13.4,69.0,97.0,995.9,100,27.5667,72.0667,0.0
2024-02-27 06:00:00+05:30,0.0,0.0,0.0,15.9,13.8,66.0,99.0,997.6,100,27.5667,72.0667,0.0
2024-02-27 07:00:00+05:30,2.0,0.0,2.0,15.6,12.3,69.0,91.0,998.0,100,27.5667,72.0667,0.0
2024-02-27 08:00:00+05:30,76.0,119.0,55.0,16.1,12.1,68.0,100.0,998.6,100,27.5667,72.0667,7.133455018857222
2024-02-27 09:00:00+05:30,193.0,70.1,166.0,17.3,14.8,63.0,3.0,999.1,100,27.5667,72.0667,19.359451050912575
2024-02-27 10:00:00+05:30,462.0,504.2,178.0,19.4,13.9,55.0,11.0,999.1,100,27.5667,72.0667,51.754223622198936
2024-02-27 11:00:00+05:30,637.0,633.2,195.0,21.3,13.5,47.0,2.0,998.7,100,27.5667,72.0667,71.57652000583163
2024-02-27 12:00:00+05:30,749.0,700.7,202.0,23.0,11.8,41.0,0.0,998.0,100,27.5667,72.0667,79.25339541851665
2024-02-27 13:00:00+05:30,786.0,728.9,199.0,24.1,12.3,37.0,1.0,997.1,100,27.5667,72.0667,80.69064802653071
2024-02-27 14:00:00+05:30,745.0,715.2,194.0,24.7,12.2,34.0,0.0,996.0,100,27.5667,72.0667,79.55289618560892
2024-02-27 15:00:00+05:30,633.0,669.3,179.0,25.0,13.4,32.0,0.0,995.3,100,27.5667,72.0667,69.36089593906384
2024-02-27 16:00:00+05:30,466.0,580.9,155.0,24.8,14.8,32.0,0.0,994.9,100,27.5667,72.0667,52.464028961429335
2024-02-27 17:00:00+05:30,263.0,418.5,116.0,24.2,14.9,34.0,0.0,995.0,100,27.5667,72.0667,28.777368735920295
2024-02-27 18:00:00+05:30,76.0,175.5,50.0,22.9,15.1,34.0,0.0,995.7,100,27.5667,72.0667,7.448268015910396
2024-02-27 19:00:00+05:30,1.0,0.0,1.0,21.4,14.5,38.0,0.0,996.1,100,27.5667,72.0667,0.0
2024-02-27 20:00:00+05:30,0.0,0.0,0.0,20.3,13.4,41.0,0.0,996.5,100,27.5667,72.0667,0.0
2024-02-27 21:00:00+05:30,0.0,0.0,0.0,19.2,11.5,44.0,0.0,996.8,100,27.5667,72.0667,0.0
2024-02-27 22:00:00+05:30,0.0,0.0,0.0,18.2,11.5,48.0,0.0,997.1,100,27.5667,72.0667,0.0
2024-02-27 23:00:00+05:30,0.0,0.0,0.0,17.5,13.2,50.0,0.0,996.7,100,27.5667,72.0667,0.0
2024-02-28 00:00:00+05:30,0.0,0.0,0.0,16.6,11.8,53.0,0.0,996.5,100,27.5667,72.0667,0.0
2024-02-28 01:00:00+05:30,0.0,0.0,0.0,15.6,13.4,56.0,0.0,996.5,100,27.5667,72.0667,0.0
2024-02-28 02:00:00+05:30,0.0,0.0,0.0,15.0,13.8,56.0,0.0,996.3,100,27.5667,72.0667,0.0
2024-02-28 03:00:00+05:30,0.0,0.0,0.0,14.6,14.4,57.0,0.0,995.7,100,27.5667,72.0667,0.0
2024-02-28 04:00:00+05:30,0.0,0.0,0.0,14.2,13.0,61.0,0.0,995.7,100,27.5667,72.0667,0.0
2024-02-28 05:00:00+05:30,0.0,0.0,0.0,13.7,12.6,64.0,0.0,995.7,100,27.5667,72.0667,0.0
2024-02-28 06:00:00+05:30,0.0,0.0,0.0,13.4,12.1,65.0,0.0,996.9,100,27.5667,72.0667,0.0
2024-02-28 07:00:00+05:30,4.0,0.0,4.0,13.3,12.3,66.0,0.0,997.4,100,27.5667,72.0667,0.0
2024-02-28 08:00:00+05:30,105.0,221.7,65.0,15.0,11.2,60.0,29.0,997.8,100,27.5667,72.0667,11.005206499523768
2024-02-28 09:00:00+05:30,292.0,413.4,131.0,17.5,11.6,51.0,5.0,998.5,100,27.5667,72.0667,31.66188237486627
2024-02-28 10:00:00+05:30,496.0,586.9,163.0,20.5,11.7,42.0,21.0,998.6,100,27.5667,72.0667,54.53457036013298
2024-02-28 11:00:00+05:30,646.0,628.1,205.0,23.0,11.6,34.0,21.0,998.1,100,27.5667,72.0667,69.59411960399976
2024-02-28 12:00:00+05:30,712.0,614.3,230.0,24.1,9.2,30.0,80.0,997.4,100,27.5667,72.0667,71.16585986985251
2024-02-28 13:00:00+05:30,691.0,538.8,255.0,25.0,9.8,28.0,37.0,996.1,100,27.5667,72.0667,70.25462374740268
2024-02-28 14:00:00+05:30,652.0,527.1,244.0,25.6,10.2,27.0,13.0,994.9,100,27.5667,72.0667,69.19212581343086
2024-02-28 15:00:00+05:30,633.0,649.8,190.0,26.0,10.0,26.0,1.0,994.2,100,27.5667,72.0667,67.02800148979523
2024-02-28 16:00:00+05:30,469.0,585.0,154.0,26.0,10.5,26.0,1.0,993.8,100,27.5667,72.0667,51.80548265162776
2024-02-28 17:00:00+05:30,266.0,420.9,117.0,25.6,11.1,26.0,0.0,994.0,100,27.5667,72.0667,28.975741559249347
2024-02-28 18:00:00+05:30,78.0,180.6,51.0,24.6,11.6,29.0,0.0,993.9,100,27.5667,72.0667,7.657197070092702
2024-02-28 19:00:00+05:30,1.0,0.0,1.0,22.9,13.8,34.0,0.0,994.4,100,27.5667,72.0667,0.0
2024-02-28 20:00:00+05:30,0.0,0.0,0.0,21.6,14.8,37.0,0.0,994.6,100,27.5667,72.0667,0.0
2024-02-28 21:00:00+05:30,0.0,0.0,0.0,20.5,12.4,40.0,0.0,995.0,100,27.5667,72.0667,0.0
2024-02-28 22:00:00+05:30,0.0,0.0,0.0,19.3,10.2,44.0,1.0,995.0,100,27.5667,72.0667,0.0
2024-02-28 23:00:00+05:30,0.0,0.0,0.0,18.0,8.7,49.0,0.0,994.4,100,27.5667,72.0667,0.0
2024-02-29 00:00:00+05:30,0.0,0.0,0.0,17.1,8.0,52.0,0.0,994.0,100,27.5667,72.0667,0.0
2024-02-29 01:00:00+05:30,0.0,0.0,0.0,16.4,8.2,55.0,0.0,993.4,100,27.5667,72.0667,0.0
2024-02-29 02:00:00+05:30,0.0,0.0,0.0,15.9,9.9,55.0,0.0,992.9,100,27.5667,72.0667,0.0
2024-02-29 03:00:00+05:30,0.0,0.0,0.0,15.1,9.0,59.0,0.0,992.4,100,27.5667,72.0667,0.0
2024-02-29 04:00:00+05:30,0.0,0.0,0.0,14.6,9.6,60.0,0.0,992.2,100,27.5667,72.0667,0.0
2024-02-29 05:00:00+05:30,0.0,0.0,0.0,14.3,10.8,60.0,0.0,992.2,100,27.5667,72.0667,0.0
2024-02-29 06:00:00+05:30,0.0,0.0,0.0,14.7,13.8,59.0,0.0,992.7,100,27.5667,72.0667,0.0
2024-02-29 07:00:00+05:30,5.0,0.0,5.0,14.6,13.5,59.0,45.0,993.6,100,27.5667,72.0667,0.0
2024-02-29 08:00:00+05:30,108.0,222.3,67.0,16.6,14.2,51.0,0.0,994.1,100,27.5667,72.0667,11.04401401643052
2024-02-29 09:00:00+05:30,306.0,462.5,124.0,19.7,14.0,42.0,0.0,994.8,100,27.5667,72.0667,33.8436031018647
2024-02-29 10:00:00+05:30,506.0,605.4,160.0,23.2,16.2,34.0,0.0,995.3,100,27.5667,72.0667,55.6652260599137
2024-02-29 11:00:00+05:30,665.0,685.3,181.0,26.0,17.8,27.0,0.0,994.8,100,27.5667,72.0667,71.02646430989745
2024-02-29 12:00:00+05:30,766.0,725.3,194.0,27.8,14.3,23.0,0.0,994.0,100,27.5667,72.0667,82.70262917584265
2024-02-29 13:00:00+05:30,797.0,739.3,196.0,29.1,9.6,21.0,4.0,993.1,100,27.5667,72.0667,79.86277043765433
2024-02-29 14:00:00+05:30,753.0,721.4,192.0,29.8,6.4,19.0,6.0,992.1,100,27.5667,72.0667,75.49582155415102
2024-02-29 15:00:00+05:30,640.0,674.4,178.0,30.3,5.9,19.0,28.0,991.3,100,27.5667,72.0667,65.82978164859072
2024-02-29 16:00:00+05:30,471.0,585.4,154.0,30.4,6.6,18.0,12.0,991.2,100,27.5667,72.0667,48.92391152674557
2024-02-29 17:00:00+05:30,267.0,423.2,116.0,30.1,5.8,19.0,2.0,990.9,100,27.5667,72.0667,27.512748894117376
2024-02-29 18:00:00+05:30,78.0,179.0,51.0,28.4,5.8,22.0,10.0,991.6,100,27.5667,72.0667,7.26454235539321
2024-02-29 19:00:00+05:30,1.0,0.0,1.0,26.6,10.5,25.0,36.0,991.9,100,27.5667,72.0667,0.0
2024-02-29 20:00:00+05:30,0.0,0.0,0.0,25.2,11.1,27.0,79.0,992.2,100,27.5667,72.0667,0.0
2024-02-29 21:00:00+05:30,0.0,0.0,0.0,24.2,12.0,29.0,100.0,992.5,100,27.5667,72.0667,0.0
2024-02-29 22:00:00+05:30,0.0,0.0,0.0,23.6,13.3,31.0,100.0,992.4,100,27.5667,72.0667,0.0
2024-02-29 23:00:00+05:30,0.0,0.0,0.0,22.8,16.1,33.0,100.0,992.0,100,27.5667,72.0667,0.0
2024-03-01 00:00:00+05:30,0.0,0.0,0.0,22.1,16.2,35.0,100.0,991.4,100,27.5667,72.0667,0.0
2024-03-01 01:00:00+05:30,0.0,0.0,0.0,21.8,17.4,34.0,99.0,990.6,100,27.5667,72.0667,0.0
2024-03-01 02:00:00+05:30,0.0,0.0,0.0,21.4,18.9,35.0,99.0,989.8,100,27.5667,72.0667,0.0
2024-03-01 03:00:00+05:30,0.0,0.0,0.0,21.1,17.6,35.0,100.0,989.2,100,27.5667,72.0667,0.0
2024-03-01 04:00:00+05:30,0.0,0.0,0.0,20.0,15.3,38.0,100.0,989.1,100,27.5667,72.0667,0.0
2024-03-01 05:00:00+05:30,0.0,0.0,0.0,19.4,13.4,40.0,100.0,989.0,100,27.5667,72.0667,0.0
2024-03-01 06:00:00+05:30,0.0,0.0,0.0,18.1,6.2,49.0,100.0,990.9,100,27.5667,72.0667,0.0
2024-03-01 07:00:00+05:30,4.0,0.0,4.0,18.2,11.4,45.0,100.0,991.5,100,27.5667,72.0667,0.0
2024-03-01 08:00:00+05:30,80.0,37.1,73.0,19.5,9.9,42.0,100.0,991.9,100,27.5667,72.0667,7.0124814547068475
2024-03-01 09:00:00+05:30,207.0,90.5,171.0,21.9,13.6,40.0,100.0,991.8,100,27.5667,72.0667,18.772755083742222
2024-03-01 10:00:00+05:30,354.0,163.3,260.0,24.0,18.5,42.0,80.0,991.1,100,27.5667,72.0667,34.13586903992208
2024-03-01 11:00:00+05:30,624.0,541.9,239.0,27.3,19.1,37.0,34.0,990.5,100,27.5667,72.0667,65.80749938887699
2024-03-01 12:00:00+05:30,711.0,616.9,222.0,30.2,21.0,31.0,100.0,989.3,100,27.5667,72.0667,73.37276898068862
2024-03-01 13:00:00+05:30,683.0,430.9,331.0,32.3,18.2,25.0,100.0,987.8,100,27.5667,72.0667,67.52991372942317
2024-03-01 14:00:00+05:30,572.0,252.2,375.0,33.3,20.7,19.0,100.0,986.7,100,27.5667,72.0667,53.485539451625456
2024-03-01 15:00:00+05:30,391.0,122.0,307.0,32.8,26.5,18.0,100.0,986.2,100,27.5667,72.0667,35.96963991437084
2024-03-01 16:00:00+05:30,358.0,218.5,239.0,32.6,23.4,19.0,100.0,985.6,100,27.5667,72.0667,33.37830456802875
2024-03-01 17:00:00+05:30,177.0,61.2,155.0,29.9,31.1,24.0,100.0,985.6,100,27.5667,72.0667,15.39694114195484
2024-03-01 18:00:00+05:30,45.0,0.0,45.0,25.6,24.5,35.0,100.0,987.7,100,27.5667,72.0667,3.4833467447547357
2024-03-01 19:00:00+05:30,0.0,0.0,0.0,23.7,20.2,45.0,100.0,988.5,100,27.5667,72.0667,0.0
2024-03-01 20:00:00+05:30,0.0,0.0,0.0,22.4,23.2,45.0,97.0,989.0,100,27.5667,72.0667,0.0
2024-03-01 21:00:00+05:30,0.0,0.0,0.0,20.8,15.1,53.0,100.0,989.1,100,27.5667,72.0667,0.0
2024-03-01 22:00:00+05:30,0.0,0.0,0.0,20.5,21.4,53.0,100.0,989.7,100,27.5667,72.0667,0.0
2024-03-01 23:00:00+05:30,0.0,0.0,0.0,19.3,12.2,63.0,100.0,989.5,100,27.5667,72.0667,0.0
2024-03-02 00:00:00+05:30,0.0,0.0,0.0,19.6,21.7,63.0,100.0,989.4,100,27.5667,72.0667,0.0
2024-03-02 01:00:00+05:30,0.0,0.0,0.0,19.7,18.0,60.0,67.0,988.5,100,27.5667,72.0667,0.0
2024-03-02 02:00:00+05:30,0.0,0.0,0.0,19.7,17.3,60.0,23.0,987.3,100,27.5667,72.0667,0.0
2024-03-02 03:00:00+05:30,0.0,0.0,0.0,18.8,16.9,64.0,51.0,986.7,100,27.5667,72.0667,0.0
2024-03-02 04:00:00+05:30,0.0,0.0,0.0,17.4,15.9,74.0,100.0,987.1,100,27.5667,72.0667,0.0
2024-03-02 05:00:00+05:30,0.0,0.0,0.0,17.5,15.3,76.0,44.0,986.9,100,27.5667,72.0667,0.0
2024-03-02 06:00:00+05:30,0.0,0.0,0.0,19.4,29.4,75.0,25.0,987.6,100,27.5667,72.0667,0.0
2024-03-02 07:00:00+05:30,5.0,0.0,5.0,19.1,26.5,78.0,34.0,987.6,100,27.5667,72.0667,0.0
2024-03-02 08:00:00+05:30,91.0,161.0,60.0,19.5,29.6,76.0,44.0,988.2,100,27.5667,72.0667,8.785072808378475
2024-03-02 09:00:00+05:30,255.0,278.7,143.0,20.3,30.8,72.0,35.0,988.6,100,27.5667,72.0667,26.793232333986506
2024-03-02 10:00:00+05:30,439.0,438.0,185.0,21.4,28.0,65.0,22.0,988.5,100,27.5667,72.0667,47.02544775715727
2024-03-02 11:00:00+05:30,614.0,585.0,196.0,22.5,29.5,57.0,27.0,988.2,100,27.5667,72.0667,66.99799089732164
2024-03-02 12:00:00+05:30,719.0,618.8,226.0,23.0,30.0,51.0,30.0,987.9,100,27.5667,72.0667,78.44266804309963
2024-03-02 13:00:00+05:30,734.0,604.4,238.0,22.9,28.9,33.0,2.0,987.1,100,27.5667,72.0667,80.77333918890176
2024-03-02 14:00:00+05:30,759.0,686.8,220.0,23.2,29.9,25.0,1.0,986.4,100,27.5667,72.0667,82.1113161189385
2024-03-02 15:00:00+05:30,671.0,701.2,186.0,23.0,31.7,25.0,4.0,985.9,100,27.5667,72.0667,73.15596959409591
2024-03-02 16:00:00+05:30,496.0,617.3,158.0,22.1,35.5,28.0,0.0,985.6,100,27.5667,72.0667,54.94480411527729
2024-03-02 17:00:00+05:30,287.0,460.9,120.0,20.4,34.3,26.0,0.0,985.9,100,27.5667,72.0667,31.50406466153897
2024-03-02 18:00:00+05:30,87.0,208.4,55.0,19.2,31.3,21.0,0.0,987.0,100,27.5667,72.0667,8.631715916960887
2024-03-02 19:00:00+05:30,1.0,0.0,1.0,18.0,25.0,19.0,0.0,987.4,100,27.5667,72.0667,0.0
2024-03-02 20:00:00+05:30,0.0,0.0,0.0,16.9,24.5,22.0,0.0,987.9,100,27.5667,72.0667,0.0
2024-03-02 21:00:00+05:30,0.0,0.0,0.0,16.0,24.5,27.0,0.0,988.9,100,27.5667,72.0667,0.0
2024-03-02 22:00:00+05:30,0.0,0.0,0.0,15.5,23.9,29.0,0.0,989.3,100,27.5667,72.0667,0.0
2024-03-02 23:00:00+05:30,0.0,0.0,0.0,13.2,18.4,35.0,0.0,989.9,100,27.5667,72.0667,0.0
2024-03-03 00:00:00+05:30,0.0,0.0,0.0,11.8,16.4,32.0,0.0,989.8,100,27.5667,72.0667,0.0
2024-03-03 01:00:00+05:30,0.0,0.0,0.0,10.8,14.7,34.0,0.0,989.6,100,27.5667,72.0667,0.0
2024-03-03 02:00:00+05:30,0.0,0.0,0.0,9.9,13.5,37.0,0.0,989.4,100,27.5667,72.0667,0.0
2024-03-03 03:00:00+05:30,0.0,0.0,0.0,9.2,13.2,39.0,0.0,989.5,100,27.5667,72.0667,0.0
2024-03-03 04:00:00+05:30,0.0,0.0,0.0,8.5,11.7,42.0,0.0,989.8,100,27.5667,72.0667,0.0
2024-03-03 05:00:00+05:30,0.0,0.0,0.0,7.7,10.2,46.0,0.0,990.0,100,27.5667,72.0667,0.0
2024-03-03 06:00:00+05:30,0.0,0.0,0.0,8.2,10.4,52.0,0.0,991.1,100,27.5667,72.0667,0.0
2024-03-03 07:00:00+05:30,7.0,15.3,6.0,8.0,10.3,52.0,0.0,991.5,100,27.5667,72.0667,0.02624306879892297
2024-03-03 08:00:00+05:30,128.0,269.6,75.0,10.4,9.0,45.0,0.0,992.2,100,27.5667,72.0667,13.548375150891006
2024-03-03 09:00:00+05:30,341.0,514.8,132.0,13.5,11.5,34.0,0.0,993.2,100,27.5667,72.0667,37.31395265744566
2024-03-03 10:00:00+05:30,552.0,657.5,168.0,15.7,13.8,26.0,0.0,993.5,100,27.5667,72.0667,62.716126345335816
2024-03-03 11:00:00+05:30,720.0,737.5,190.0,17.6,14.4,21.0,0.0,993.4,100,27.5667,72.0667,80.81316565540038
2024-03-03 12:00:00+05:30,825.0,776.9,203.0,19.1,15.9,19.0,0.0,992.8,100,27.5667,72.0667,90.25134306899432
2024-03-03 13:00:00+05:30,856.0,788.4,206.0,20.2,18.1,17.0,0.0,991.9,100,27.5667,72.0667,94.01418861336187
2024-03-03 14:00:00+05:30,810.0,773.8,200.0,20.8,19.2,16.0,0.0,990.8,100,27.5667,72.0667,86.01276587201622
2024-03-03 15:00:00+05:30,692.0,729.6,185.0,21.2,19.3,14.0,0.0,990.3,100,27.5667,72.0667,75.42599317013858
2024-03-03 16:00:00+05:30,515.0,641.2,162.0,21.1,22.0,12.0,0.0,990.4,100,27.5667,72.0667,58.907308209307885
2024-03-03 17:00:00+05:30,299.0,479.4,124.0,20.3,22.3,13.0,0.0,990.6,100,27.5667,72.0667,32.840720280052494
2024-03-03 18:00:00+05:30,92.0,219.5,58.0,18.7,18.7,14.0,0.0,991.4,100,27.5667,72.0667,9.052765996034138
2024-03-03 19:00:00+05:30,1.0,0.0,1.0,17.2,15.3,16.0,0.0,992.0,100,27.5667,72.0667,0.0
2024-03-03 20:00:00+05:30,0.0,0.0,0.0,15.8,13.7,19.0,0.0,992.6,100,27.5667,72.0667,0.0
2024-03-03 21:00:00+05:30,0.0,0.0,0.0,14.7,13.0,22.0,0.0,993.1,100,27.5667,72.0667,0.0
2024-03-03 22:00:00+05:30,0.0,0.0,0.0,13.2,12.0,25.0,0.0,993.5,100,27.5667,72.0667,0.0
2024-03-03 23:00:00+05:30,0.0,0.0,0.0,12.1,11.9,27.0,0.0,993.3,100,27.5667,72.0667,0.0
2024-03-04 00:00:00+05:30,0.0,0.0,0.0,11.5,12.7,29.0,0.0,993.3,100,27.5667,72.0667,0.0
2024-03-04 01:00:00+05:30,0.0,0.0,0.0,10.6,12.7,31.0,0.0,993.4,100,27.5667,72.0667,0.0
2024-03-04 02:00:00+05:30,0.0,0.0,0.0,9.4,10.7,35.0,0.0,993.2,100,27.5667,72.0667,0.0
2024-03-04 03:00:00+05:30,0.0,0.0,0.0,8.5,10.2,39.0,0.0,993.1,100,27.5667,72.0667,0.0
2024-03-04 04:00:00+05:30,0.0,0.0,0.0,7.5,9.4,44.0,0.0,993.1,100,27.5667,72.0667,0.0
2024-03-04 05:00:00+05:30,0.0,0.0,0.0,7.3,5.6,47.0,14.0,993.3,100,27.5667,72.0667,0.0
2024-03-04 06:00:00+05:30,0.0,0.0,0.0,7.9,5.5,53.0,22.0,994.4,100,27.5667,72.0667,0.0
2024-03-04 07:00:00+05:30,7.0,14.8,6.0,7.0,6.0,60.0,6.0,995.2,100,27.5667,72.0667,0.02906913666008997
2024-03-04 08:00:00+05:30,130.0,269.0,76.0,9.4,4.0,48.0,30.0,996.2,100,27.5667,72.0667,13.967246413928208
2024-03-04 09:00:00+05:30,343.0,504.6,136.0,12.9,2.0,38.0,0.0,997.6,100,27.5667,72.0667,37.3785395634692
2024-03-04 10:00:00+05:30,554.0,651.1,171.0,15.7,3.2,30.0,0.0,998.2,100,27.5667,72.0667,59.70843804764296
2024-03-04 11:00:00+05:30,721.0,730.5,193.0,18.0,6.5,25.0,0.0,998.2,100,27.5667,72.0667,76.0975193929001
2024-03-04 12:00:00+05:30,825.0,769.3,206.0,19.5,9.7,20.0,4.0,998.0,100,27.5667,72.0667,87.18117074974231
2024-03-04 13:00:00+05:30,854.0,774.0,213.0,20.6,10.5,18.0,0.0,997.1,100,27.5667,72.0667,86.79551044591892
2024-03-04 14:00:00+05:30,809.0,764.0,204.0,21.3,9.7,16.0,0.0,996.3,100,27.5667,72.0667,84.6954970106565
2024-03-04 15:00:00+05:30,690.0,719.0,188.0,21.8,10.2,14.0,0.0,995.7,100,27.5667,72.0667,71.55509375614183
2024-03-04 16:00:00+05:30,512.0,628.7,164.0,21.9,12.7,13.0,0.0,995.1,100,27.5667,72.0667,54.937682813698025
2024-03-04 17:00:00+05:30,296.0,467.8,124.0,21.5,13.2,13.0,0.0,995.2,100,27.5667,72.0667,31.052582876078613
2024-03-04 18:00:00+05:30,91.0,211.3,58.0,20.7,12.2,14.0,1.0,996.7,100,27.5667,72.0667,8.673082372720593
2024-03-04 19:00:00+05:30,1.0,0.0,1.0,18.5,10.1,18.0,100.0,996.9,100,27.5667,72.0667,0.0
2024-03-04 20:00:00+05:30,0.0,0.0,0.0,17.1,9.8,21.0,100.0,997.2,100,27.5667,72.0667,0.0
2024-03-04 21:00:00+05:30,0.0,0.0,0.0,16.5,11.1,22.0,100.0,997.7,100,27.5667,72.0667,0.0
2024-03-04 22:00:00+05:30,0.0,0.0,0.0,15.7,13.8,23.0,35.0,997.8,100,27.5667,72.0667,0.0
2024-03-04 23:00:00+05:30,0.0,0.0,0.0,15.0,16.6,25.0,17.0,997.5,100,27.5667,72.0667,0.0
2024-03-05 00:00:00+05:30,0.0,0.0,0.0,14.1,15.7,29.0,0.0,997.2,100,27.5667,72.0667,0.0
2024-03-05 01:00:00+05:30,0.0,0.0,0.0,13.3,15.9,32.0,0.0,997.0,100,27.5667,72.0667,0.0
2024-03-05 02:00:00+05:30,0.0,0.0,0.0,12.8,17.4,33.0,4.0,996.8,100,27.5667,72.0667,0.0
2024-03-05 03:00:00+05:30,0.0,0.0,0.0,12.2,18.1,35.0,9.0,996.9,100,27.5667,72.0667,0.0
2024-03-05 04:00:00+05:30,0.0,0.0,0.0,11.6,17.2,37.0,0.0,996.6,100,27.5667,72.0667,0.0
2024-03-05 05:00:00+05:30,0.0,0.0,0.0,11.1,15.7,40.0,0.0,996.9,100,27.5667,72.0667,0.0
2024-03-05 06:00:00+05:30,0.0,0.0,0.0,10.8,14.2,45.0,0.0,997.7,100,27.5667,72.0667,0.0
2024-03-05 07:00:00+05:30,8.0,14.4,7.0,10.2,13.3,48.0,12.0,998.3,100,27.5667,72.0667,0.11993692779256883
