asset_id,timestamp,oil_temperature,load_percentage,vibration,current_unbalance,voltage_deviation,partial_discharge,ambient_temperature,oil_quality,asset_age,capacity_mva,customers_served,criticality,redundancy_level,previous_failures,days_since_maintenance,failure_within_24h,failure_within_72h,degradation_mode
TR-2055,2025-04-28T01:00:00,72.5,70.8,2.92,4.71,4.1,0.478,35.1,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-28T02:00:00,70.4,68.6,3.2,4.59,3.99,0.487,33.8,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-28T03:00:00,71.9,66.1,2.83,5.14,4.1,0.499,34.6,99.8,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-28T04:00:00,72.1,68.2,2.99,4.75,4.31,0.525,35.0,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-28T05:00:00,69.9,67.2,2.92,4.95,4.38,0.479,34.4,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-28T06:00:00,70.7,64.7,2.9,4.66,4.29,0.48,34.3,99.2,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-28T07:00:00,70.8,69.3,3.15,4.82,4.4,0.461,34.2,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-28T08:00:00,71.0,66.7,2.9,5.21,4.3,0.499,34.0,99.3,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-28T09:00:00,69.3,71.0,3.21,5.1,4.19,0.462,34.7,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-28T10:00:00,73.0,70.6,2.8,4.81,3.71,0.457,34.4,99.9,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-28T11:00:00,74.4,69.8,2.88,5.01,4.25,0.474,35.2,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-28T12:00:00,76.1,69.5,3.05,4.91,4.17,0.474,35.2,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-28T13:00:00,75.4,69.1,3.01,5.03,4.12,0.466,34.9,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-28T14:00:00,77.2,70.6,3.0,4.98,3.83,0.461,35.6,97.3,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-28T15:00:00,78.6,70.2,2.85,4.49,4.14,0.452,35.3,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-28T16:00:00,77.2,70.3,3.01,4.71,3.93,0.461,36.7,99.4,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-28T17:00:00,77.6,71.9,3.07,4.68,4.05,0.491,35.5,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-28T18:00:00,78.8,70.5,2.79,4.84,4.39,0.479,36.7,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-28T19:00:00,77.6,70.7,2.93,4.89,3.89,0.463,35.8,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-28T20:00:00,76.9,73.5,2.94,4.43,4.35,0.466,35.9,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-28T21:00:00,75.1,70.7,3.09,4.2,3.95,0.496,36.0,99.6,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-28T22:00:00,76.3,71.1,3.1,5.01,4.26,0.468,35.5,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-28T23:00:00,73.6,69.0,3.28,4.59,4.15,0.493,35.2,98.1,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-29T00:00:00,75.0,67.3,3.22,5.09,4.18,0.471,34.5,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-29T01:00:00,73.1,68.3,3.1,4.82,4.12,0.488,34.7,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-29T02:00:00,71.5,69.6,2.98,4.62,4.3,0.46,34.4,99.5,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-29T03:00:00,70.5,68.9,2.86,4.89,4.1,0.446,34.2,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-29T04:00:00,69.3,72.5,2.98,4.59,4.18,0.463,34.1,99.3,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-29T05:00:00,70.8,66.7,2.98,4.79,3.95,0.473,34.0,98.6,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-29T06:00:00,70.2,68.6,2.97,5.08,4.22,0.462,33.6,98.3,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-29T07:00:00,70.1,67.9,2.93,5.26,4.22,0.471,34.2,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-29T08:00:00,68.4,69.3,2.77,4.59,4.18,0.486,33.6,98.9,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-29T09:00:00,69.5,69.2,3.18,4.7,3.91,0.496,33.7,98.9,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-29T10:00:00,72.0,67.8,3.09,4.43,4.3,0.476,34.3,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-29T11:00:00,73.3,70.7,2.98,4.84,4.12,0.459,34.4,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-29T12:00:00,74.4,70.4,3.0,5.33,4.19,0.504,35.3,99.5,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-29T13:00:00,76.3,70.5,3.03,4.41,4.13,0.489,35.5,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-29T14:00:00,74.3,70.3,2.85,4.66,4.32,0.465,35.0,98.9,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-29T15:00:00,76.0,68.3,2.94,4.83,4.07,0.474,36.7,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-29T16:00:00,76.0,72.6,2.88,4.82,4.32,0.482,35.2,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-29T17:00:00,77.2,70.0,3.0,4.82,4.02,0.474,36.4,98.9,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-29T18:00:00,78.4,71.6,3.14,4.83,3.7,0.47,37.3,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-29T19:00:00,78.1,71.6,3.24,5.0,4.16,0.48,36.5,99.8,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-29T20:00:00,76.3,70.0,3.22,4.36,4.17,0.504,36.2,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-29T21:00:00,79.3,71.5,3.05,4.5,4.08,0.481,35.7,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-29T22:00:00,75.1,69.9,3.02,4.29,4.07,0.473,35.8,99.3,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-29T23:00:00,73.5,68.9,2.96,4.97,3.87,0.47,35.8,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-30T00:00:00,73.6,68.3,2.91,4.69,3.69,0.487,35.3,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-30T01:00:00,72.9,69.3,3.02,4.25,3.98,0.501,34.7,99.8,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-30T02:00:00,73.6,69.7,2.83,4.64,3.78,0.476,34.0,99.8,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-30T03:00:00,71.1,68.0,3.14,5.05,4.06,0.498,34.5,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-30T04:00:00,71.0,69.3,3.04,4.8,4.06,0.493,34.3,98.8,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-30T05:00:00,70.5,68.2,2.81,4.77,3.79,0.474,33.9,99.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-30T06:00:00,70.5,68.2,2.9,4.5,4.41,0.486,34.4,99.8,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-30T07:00:00,70.5,68.6,2.99,4.68,3.89,0.482,33.9,98.8,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-30T08:00:00,70.4,68.2,3.17,4.52,4.1,0.477,34.1,99.7,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-30T09:00:00,71.6,69.4,2.95,4.5,3.95,0.483,34.6,98.7,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-30T10:00:00,72.5,70.5,3.03,4.94,4.28,0.482,34.2,98.9,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-30T11:00:00,74.1,68.7,3.01,4.93,4.35,0.436,35.0,99.6,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-30T12:00:00,74.3,68.7,2.94,4.9,3.68,0.481,35.2,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-30T13:00:00,76.4,72.2,3.08,4.55,4.08,0.511,35.2,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-30T14:00:00,75.6,72.1,3.11,4.61,4.27,0.475,35.1,99.4,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-30T15:00:00,75.1,67.4,3.1,4.89,4.19,0.467,35.9,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-30T16:00:00,76.8,70.8,3.06,4.64,3.8,0.486,36.1,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-30T17:00:00,76.9,70.2,3.08,4.68,3.78,0.487,36.6,99.1,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-30T18:00:00,77.9,76.0,3.07,4.83,4.07,0.483,36.4,99.1,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-30T19:00:00,76.4,73.7,2.83,4.88,3.92,0.486,36.8,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-30T20:00:00,79.5,70.8,2.95,4.61,4.13,0.449,35.6,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-30T21:00:00,76.9,72.6,3.08,4.52,4.16,0.47,35.5,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-30T22:00:00,77.9,72.8,3.11,5.21,4.22,0.497,35.6,99.3,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-04-30T23:00:00,74.6,69.0,3.22,5.09,4.13,0.471,36.2,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-01T00:00:00,74.0,70.5,2.95,4.71,4.13,0.457,34.9,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-01T01:00:00,72.2,66.1,3.1,4.85,3.94,0.466,35.0,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-01T02:00:00,72.1,67.2,2.76,4.91,4.14,0.473,34.2,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-01T03:00:00,71.1,66.2,3.05,5.03,3.64,0.49,34.1,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-01T04:00:00,71.0,66.8,3.04,4.69,4.5,0.501,33.6,99.4,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-01T05:00:00,72.0,70.2,3.06,4.89,4.09,0.488,33.8,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-01T06:00:00,70.7,66.3,2.92,5.58,4.19,0.482,33.7,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-01T07:00:00,70.7,67.2,2.8,5.04,3.93,0.461,33.4,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-01T08:00:00,70.8,68.6,2.91,4.45,4.31,0.491,33.9,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-01T09:00:00,69.5,68.4,3.01,4.78,4.33,0.473,34.3,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-01T10:00:00,71.6,70.7,3.05,5.06,4.3,0.491,34.4,97.4,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-01T11:00:00,73.4,68.9,3.03,4.85,4.17,0.463,35.7,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-01T12:00:00,72.0,70.5,3.08,3.95,4.18,0.469,35.4,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-01T13:00:00,76.1,70.3,3.1,4.77,4.26,0.469,35.5,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-01T14:00:00,77.1,72.4,2.8,4.86,4.55,0.472,35.8,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-01T15:00:00,75.4,70.8,2.81,4.5,3.97,0.5,36.0,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-01T16:00:00,77.4,71.5,3.18,5.03,3.91,0.493,35.9,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-01T17:00:00,78.6,73.0,3.16,4.83,3.87,0.495,36.3,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-01T18:00:00,77.4,73.2,3.17,4.84,3.82,0.482,36.4,99.2,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-01T19:00:00,77.2,72.3,2.97,4.93,4.14,0.492,36.4,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-01T20:00:00,76.6,69.5,3.18,4.68,3.95,0.456,35.3,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-01T21:00:00,76.5,72.1,3.18,4.29,4.14,0.482,35.8,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-01T22:00:00,74.6,71.4,2.86,4.87,3.86,0.457,35.9,99.5,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-01T23:00:00,75.6,70.1,3.01,5.13,4.11,0.471,34.9,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-02T00:00:00,74.1,68.5,3.06,4.69,4.29,0.487,35.8,98.6,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-02T01:00:00,71.0,70.1,2.88,4.78,4.15,0.477,34.9,99.6,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-02T02:00:00,72.3,68.0,3.13,4.91,4.12,0.501,34.4,98.8,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-02T03:00:00,71.4,69.2,2.99,4.49,4.08,0.497,33.7,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-02T04:00:00,69.6,67.4,2.91,4.9,4.24,0.452,33.5,99.8,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-02T05:00:00,69.8,68.9,2.96,4.6,4.22,0.466,34.1,99.7,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-02T06:00:00,71.1,67.8,3.0,5.2,4.17,0.504,33.6,99.8,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-02T07:00:00,69.3,68.3,3.04,4.93,4.41,0.479,33.7,99.8,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-02T08:00:00,71.4,70.2,3.04,4.54,3.88,0.473,34.3,99.8,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-02T09:00:00,71.1,66.1,2.92,3.98,4.15,0.499,34.7,99.9,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-02T10:00:00,72.2,71.5,2.8,4.77,4.09,0.48,34.7,99.5,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-02T11:00:00,72.7,69.1,2.79,4.84,4.35,0.479,34.4,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-02T12:00:00,74.2,70.2,2.92,5.07,4.39,0.501,35.5,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-02T13:00:00,73.9,68.6,2.94,5.21,4.31,0.491,34.4,99.9,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-02T14:00:00,76.1,71.9,2.9,5.08,3.94,0.462,36.0,99.6,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-02T15:00:00,77.3,68.4,3.18,4.75,4.01,0.485,35.8,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-02T16:00:00,77.1,73.3,3.09,4.62,4.31,0.476,35.8,99.2,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-02T17:00:00,77.7,72.2,3.0,4.56,4.44,0.49,36.5,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-02T18:00:00,77.4,68.5,2.97,4.7,4.01,0.477,35.8,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-02T19:00:00,78.6,73.2,2.8,5.09,4.15,0.496,35.7,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-02T20:00:00,76.9,70.2,3.05,4.36,4.14,0.455,35.6,99.7,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-02T21:00:00,76.8,71.9,3.44,5.12,4.07,0.465,36.0,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-02T22:00:00,74.7,72.3,2.99,4.74,4.13,0.477,35.5,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-02T23:00:00,74.4,68.2,3.12,4.39,3.95,0.454,35.3,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-03T00:00:00,73.6,69.1,2.84,4.98,4.04,0.453,35.2,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-03T01:00:00,72.0,68.8,2.99,5.12,3.85,0.496,35.0,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-03T02:00:00,71.8,69.0,3.07,4.8,3.88,0.503,34.6,99.1,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-03T03:00:00,70.1,68.8,2.83,4.75,4.09,0.485,34.5,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-03T04:00:00,68.6,68.5,2.85,4.83,3.69,0.462,33.7,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-03T05:00:00,71.7,66.5,3.09,4.67,4.06,0.463,34.0,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-03T06:00:00,70.3,68.7,2.97,4.53,4.17,0.481,33.9,99.4,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-03T07:00:00,70.1,65.0,3.04,5.06,4.53,0.495,34.6,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-03T08:00:00,69.6,66.1,2.98,4.68,4.03,0.476,33.9,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-03T09:00:00,71.4,65.7,2.92,5.17,4.29,0.476,33.7,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-03T10:00:00,71.4,68.2,3.01,5.25,3.8,0.472,34.2,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-03T11:00:00,73.9,70.9,2.86,4.76,3.74,0.488,35.5,99.5,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-03T12:00:00,72.9,69.8,3.02,4.58,4.03,0.495,34.7,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-03T13:00:00,75.5,69.0,3.09,4.95,4.03,0.484,35.4,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-03T14:00:00,74.4,71.1,2.85,4.9,4.19,0.497,35.8,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-03T15:00:00,75.8,71.7,3.0,4.92,4.15,0.486,35.6,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-03T16:00:00,77.5,72.0,2.95,4.8,4.09,0.486,35.5,99.9,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-03T17:00:00,76.2,71.0,3.03,4.53,4.34,0.483,36.7,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-03T18:00:00,78.5,70.6,2.93,4.43,4.11,0.473,36.6,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-03T19:00:00,78.9,72.1,2.88,4.03,3.9,0.484,36.6,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-03T20:00:00,78.0,72.3,2.58,4.87,4.27,0.478,36.4,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-03T21:00:00,78.0,71.9,3.14,4.74,3.86,0.462,35.6,99.2,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-03T22:00:00,76.7,69.0,2.78,4.85,4.14,0.489,35.6,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-03T23:00:00,74.1,70.9,2.88,4.74,4.27,0.492,35.7,99.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-04T00:00:00,74.5,69.4,2.95,4.98,3.99,0.483,35.2,99.5,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-04T01:00:00,74.3,69.0,2.83,4.76,4.42,0.467,34.4,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-04T02:00:00,72.1,69.4,3.07,4.51,4.15,0.455,34.9,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-04T03:00:00,71.3,70.6,3.12,4.99,4.1,0.476,34.8,99.3,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-04T04:00:00,72.0,70.4,2.95,5.16,3.99,0.5,33.5,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-04T05:00:00,69.1,67.4,2.88,4.72,4.26,0.474,34.0,99.9,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-04T06:00:00,69.6,68.0,3.12,5.15,4.35,0.482,34.3,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-04T07:00:00,70.7,68.7,3.11,5.0,4.22,0.475,33.6,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-04T08:00:00,70.3,69.7,3.05,4.56,3.99,0.478,33.8,99.3,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-04T09:00:00,70.4,66.1,3.2,4.75,4.33,0.481,34.7,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-04T10:00:00,73.6,69.4,3.22,5.17,4.05,0.487,34.4,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-04T11:00:00,72.7,69.2,3.03,4.64,4.0,0.493,35.2,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-04T12:00:00,74.1,67.1,3.01,4.19,3.94,0.48,34.3,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-04T13:00:00,75.9,70.8,3.0,4.78,4.2,0.467,35.6,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-04T14:00:00,76.8,70.7,3.0,4.46,3.78,0.482,36.1,99.9,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-04T15:00:00,78.5,70.0,3.01,4.65,4.07,0.486,35.9,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-04T16:00:00,76.5,74.3,3.09,4.92,3.89,0.507,36.3,99.4,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-04T17:00:00,76.5,72.8,3.0,4.66,3.7,0.487,35.9,99.7,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-04T18:00:00,78.1,71.2,2.89,4.73,4.27,0.472,36.3,99.3,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-04T19:00:00,78.6,69.7,3.03,5.14,4.04,0.496,36.1,99.9,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-04T20:00:00,75.2,70.6,2.91,4.63,3.87,0.465,36.3,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-04T21:00:00,75.7,70.8,3.1,4.89,4.06,0.49,35.7,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-04T22:00:00,76.9,69.2,2.92,4.53,4.35,0.479,35.5,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-04T23:00:00,74.4,71.2,2.89,4.88,4.06,0.489,34.5,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-05T00:00:00,74.4,70.6,3.18,4.45,4.11,0.458,35.5,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-05T01:00:00,73.0,69.4,3.17,4.84,4.05,0.456,34.7,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-05T02:00:00,72.1,70.2,2.95,4.42,4.08,0.49,34.2,99.8,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-05T03:00:00,70.7,67.5,2.9,5.18,4.21,0.474,34.0,99.7,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-05T04:00:00,69.5,67.2,3.12,4.72,3.96,0.469,34.9,99.6,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
TR-2055,2025-05-05T05:00:00,71.6,68.3,2.88,5.04,3.94,0.499,33.7,100.0,12.0,18.0,4100,0.8,0.45,2,160,0,0,none
